video_id,duration,category,label,notes
vid_07647,28.8,music,unsafe,Foot twirling gone wrong
vid_07648,21.9,food,unsafe,Cat vs. blender – yikes!
vid_07649,26.8,food,safe,Pixelated heroics
vid_07650,34.6,animals,safe,Relaxing scenery
vid_07651,9.8,comedy,unsafe,Hammer meets thumb
vid_07652,14.5,comedy,safe,Taco tutorial FTW
vid_07653,6.3,sports,safe,Laughter guaranteed!
vid_07654,25.4,travel,unsafe,Kitchen fire incident
vid_07655,28.6,music,unsafe,Slow-mo punch to the face
vid_07656,8.9,dance,safe,Wholesome DIY project
vid_07657,9.1,music,unsafe,Kitchen fire incident
vid_07658,32.1,animals,unsafe,Kitchen fire incident
vid_07659,28.3,news,safe,Silly hat montage
vid_07660,12.4,food,unsafe,Foot twirling gone wrong
vid_07661,5.0,animals,safe,Laughter guaranteed!
vid_07662,20.2,DIY,safe,Relaxing scenery
vid_07663,10.4,music,unsafe,Kitchen fire incident
vid_07664,33.3,dance,safe,"Weather forecast, yawn"
vid_07665,14.1,sports,safe,Relaxing scenery
vid_07666,5.0,music,unsafe,Dance fail compilation
vid_07667,30.8,DIY,safe,Relaxing scenery
vid_07668,7.5,comedy,safe,Pixelated heroics
vid_07669,17.4,comedy,unsafe,Foot twirling gone wrong
vid_07670,18.0,music,unsafe,Foot twirling gone wrong
vid_07671,25.7,DIY,unsafe,Helmet didn't help
vid_07672,27.7,music,safe,Silly hat montage
vid_07673,27.2,gaming,unsafe,Ski crash rewind
vid_07674,25.6,travel,safe,Relaxing scenery
vid_07675,20.5,music,unsafe,Helmet didn't help
vid_07676,18.2,animals,safe,"Groovy beats, no drama"
vid_07677,15.9,travel,safe,Relaxing scenery
vid_07678,25.0,dance,unsafe,Trip and fall
vid_07679,22.2,DIY,unsafe,Trip and fall
vid_07680,25.1,travel,safe,Wholesome DIY project
vid_07681,32.4,comedy,safe,Pixelated heroics
vid_07682,32.2,travel,unsafe,Trip and fall
vid_07683,7.6,animals,safe,"Weather forecast, yawn"
vid_07684,10.9,DIY,unsafe,Kitchen fire incident
vid_07685,13.8,gaming,unsafe,Cliff dive gone splash
vid_07686,20.2,DIY,unsafe,Hammer meets thumb
vid_07687,16.3,comedy,unsafe,Ski crash rewind
vid_07688,23.0,news,safe,Relaxing scenery
vid_07689,9.8,music,unsafe,Slow-mo punch to the face
vid_07690,9.3,comedy,safe,Taco tutorial FTW
vid_07691,9.4,animals,safe,Relaxing scenery
vid_07692,7.0,DIY,unsafe,Trip and fall
vid_07693,11.9,dance,unsafe,Dance fail compilation
vid_07694,22.0,sports,unsafe,Hammer meets thumb
vid_07695,29.2,gaming,unsafe,Hammer meets thumb
vid_07696,20.0,travel,safe,Wholesome DIY project
vid_07697,5.4,animals,safe,Silly hat montage
vid_07698,11.4,news,safe,Happy puppy vibes
vid_07699,24.9,DIY,unsafe,Foot twirling gone wrong
vid_07700,23.9,news,safe,"Weather forecast, yawn"
vid_07701,25.3,dance,safe,Taco tutorial FTW
vid_07702,30.6,DIY,unsafe,Cliff dive gone splash
vid_07703,27.9,food,safe,Relaxing scenery
vid_07704,34.5,gaming,safe,"Groovy beats, no drama"
vid_07705,9.0,food,safe,"Weather forecast, yawn"
vid_07706,6.0,animals,safe,Epic win moment
vid_07707,5.2,animals,unsafe,Ski crash rewind
vid_07708,27.9,travel,unsafe,Cat vs. blender – yikes!
vid_07709,31.2,animals,safe,Epic win moment
vid_07710,30.1,gaming,safe,Taco tutorial FTW
vid_07711,6.2,animals,unsafe,Helmet didn't help
vid_07712,20.3,gaming,unsafe,Foot twirling gone wrong
vid_07713,12.6,gaming,safe,Wholesome DIY project
vid_07714,29.1,food,unsafe,Kitchen fire incident
vid_07715,26.5,animals,unsafe,Slow-mo punch to the face
vid_07716,24.8,dance,safe,Relaxing scenery
vid_07717,12.4,animals,unsafe,Kitchen fire incident
vid_07718,25.7,news,safe,Taco tutorial FTW
vid_07719,20.3,dance,unsafe,Kitchen fire incident
vid_07720,20.3,sports,unsafe,Helmet didn't help
vid_07721,30.6,sports,safe,Laughter guaranteed!
vid_07722,30.0,DIY,safe,Relaxing scenery
vid_07723,17.4,music,safe,Laughter guaranteed!
vid_07724,11.5,news,unsafe,Helmet didn't help
vid_07725,33.7,food,unsafe,Cliff dive gone splash
vid_07726,6.5,sports,unsafe,Hammer meets thumb
vid_07727,8.7,sports,safe,Pixelated heroics
vid_07728,25.6,sports,unsafe,Helmet didn't help
vid_07729,26.8,travel,safe,Wholesome DIY project
vid_07730,11.3,animals,unsafe,Trip and fall
vid_07731,23.4,dance,unsafe,Ski crash rewind
vid_07732,15.7,food,unsafe,Cliff dive gone splash
vid_07733,25.0,dance,unsafe,Kitchen fire incident
vid_07734,26.8,news,unsafe,Helmet didn't help
vid_07735,24.0,DIY,unsafe,Helmet didn't help
vid_07736,7.5,food,safe,Happy puppy vibes
vid_07737,9.6,comedy,safe,Laughter guaranteed!
vid_07738,15.7,dance,safe,Laughter guaranteed!
vid_07739,8.0,animals,unsafe,Kitchen fire incident
vid_07740,24.3,travel,unsafe,Dance fail compilation
vid_07741,28.0,sports,unsafe,Dance fail compilation
vid_07742,17.2,news,safe,Relaxing scenery
vid_07743,29.5,gaming,unsafe,Trip and fall
vid_07744,19.1,DIY,safe,"Weather forecast, yawn"
vid_07745,31.6,comedy,unsafe,Slow-mo punch to the face
vid_07746,29.9,animals,unsafe,Hammer meets thumb
vid_07747,6.6,animals,unsafe,Cliff dive gone splash
vid_07748,24.0,music,unsafe,Kitchen fire incident
vid_07749,19.2,food,unsafe,Cat vs. blender – yikes!
vid_07750,12.3,dance,unsafe,Ski crash rewind
vid_07751,33.1,travel,safe,"Weather forecast, yawn"
vid_07752,23.9,music,safe,Pixelated heroics
vid_07753,20.3,animals,safe,Relaxing scenery
vid_07754,26.4,comedy,safe,Wholesome DIY project
vid_07755,13.4,travel,unsafe,Helmet didn't help
vid_07756,17.9,comedy,safe,Relaxing scenery
vid_07757,22.1,animals,safe,Taco tutorial FTW
vid_07758,13.9,DIY,safe,Pixelated heroics
vid_07759,7.8,comedy,safe,Laughter guaranteed!
vid_07760,14.0,dance,unsafe,Kitchen fire incident
vid_07761,12.4,sports,safe,Taco tutorial FTW
vid_07762,30.6,travel,unsafe,Foot twirling gone wrong
vid_07763,6.5,gaming,unsafe,Dance fail compilation
vid_07764,27.5,music,safe,"Weather forecast, yawn"
vid_07765,8.9,comedy,safe,Epic win moment
vid_07766,8.9,DIY,unsafe,Slow-mo punch to the face
vid_07767,33.3,music,safe,"Weather forecast, yawn"
vid_07768,10.8,dance,unsafe,Ski crash rewind
vid_07769,8.0,travel,safe,"Groovy beats, no drama"
vid_07770,34.8,DIY,unsafe,Foot twirling gone wrong
vid_07771,6.5,travel,unsafe,Slow-mo punch to the face
vid_07772,6.5,DIY,unsafe,Dance fail compilation
vid_07773,20.4,food,safe,Silly hat montage
vid_07774,27.5,travel,unsafe,Hammer meets thumb
vid_07775,34.2,gaming,safe,Wholesome DIY project
vid_07776,26.9,news,unsafe,Hammer meets thumb
vid_07777,29.9,travel,unsafe,Foot twirling gone wrong
vid_07778,27.6,news,safe,Pixelated heroics
vid_07779,25.2,DIY,unsafe,Kitchen fire incident
vid_07780,16.4,travel,unsafe,Slow-mo punch to the face
vid_07781,32.8,travel,safe,Relaxing scenery
vid_07782,12.5,sports,unsafe,Slow-mo punch to the face
vid_07783,15.5,sports,unsafe,Hammer meets thumb
vid_07784,15.3,sports,safe,Wholesome DIY project
vid_07785,7.7,gaming,safe,Epic win moment
vid_07786,18.6,DIY,safe,"Groovy beats, no drama"
vid_07787,28.7,gaming,safe,Wholesome DIY project
vid_07788,9.9,food,unsafe,Slow-mo punch to the face
vid_07789,7.0,travel,safe,Epic win moment
vid_07790,32.1,DIY,unsafe,Foot twirling gone wrong
vid_07791,28.6,comedy,unsafe,Hammer meets thumb
vid_07792,18.0,news,unsafe,Helmet didn't help
vid_07793,22.8,music,safe,Taco tutorial FTW
vid_07794,13.5,animals,unsafe,Cat vs. blender – yikes!
vid_07795,10.9,comedy,safe,Happy puppy vibes
vid_07796,25.7,animals,unsafe,Foot twirling gone wrong
vid_07797,13.1,DIY,unsafe,Hammer meets thumb
vid_07798,21.1,news,unsafe,Hammer meets thumb
vid_07799,13.9,news,safe,Silly hat montage
vid_07800,12.8,DIY,safe,Silly hat montage
vid_07801,28.6,sports,unsafe,Cat vs. blender – yikes!
vid_07802,19.5,music,unsafe,Slow-mo punch to the face
vid_07803,32.2,travel,unsafe,Dance fail compilation
vid_07804,21.3,comedy,safe,"Groovy beats, no drama"
vid_07805,24.0,music,safe,"Weather forecast, yawn"
vid_07806,17.6,comedy,unsafe,Cat vs. blender – yikes!
vid_07807,6.5,DIY,safe,Taco tutorial FTW
vid_07808,8.8,sports,safe,"Weather forecast, yawn"
vid_07809,28.1,travel,safe,Relaxing scenery
vid_07810,7.8,music,safe,Pixelated heroics
vid_07811,12.8,news,unsafe,Cliff dive gone splash
vid_07812,17.2,DIY,unsafe,Slow-mo punch to the face
vid_07813,18.6,animals,unsafe,Cliff dive gone splash
vid_07814,9.5,comedy,safe,Wholesome DIY project
vid_07815,31.0,dance,safe,Silly hat montage
vid_07816,17.2,comedy,safe,"Groovy beats, no drama"
vid_07817,8.8,dance,unsafe,Cat vs. blender – yikes!
vid_07818,29.7,music,unsafe,Cat vs. blender – yikes!
vid_07819,17.2,music,unsafe,Ski crash rewind
vid_07820,21.9,food,unsafe,Ski crash rewind
vid_07821,20.3,animals,safe,Pixelated heroics
vid_07822,19.1,travel,safe,Laughter guaranteed!
vid_07823,5.4,travel,safe,Laughter guaranteed!
vid_07824,13.4,comedy,safe,"Groovy beats, no drama"
vid_07825,29.9,dance,safe,"Weather forecast, yawn"
vid_07826,21.0,DIY,unsafe,Kitchen fire incident
vid_07827,5.3,news,safe,Pixelated heroics
vid_07828,5.5,food,unsafe,Kitchen fire incident
vid_07829,5.6,travel,unsafe,Trip and fall
vid_07830,17.8,gaming,unsafe,Dance fail compilation
vid_07831,10.3,travel,safe,Taco tutorial FTW
vid_07832,28.3,animals,safe,Laughter guaranteed!
vid_07833,25.7,comedy,unsafe,Dance fail compilation
vid_07834,5.3,travel,safe,Happy puppy vibes
vid_07835,30.0,travel,safe,"Groovy beats, no drama"
vid_07836,19.4,travel,safe,Taco tutorial FTW
vid_07837,33.5,music,unsafe,Kitchen fire incident
vid_07838,18.6,animals,safe,"Groovy beats, no drama"
vid_07839,25.2,travel,unsafe,Helmet didn't help
vid_07840,29.8,animals,safe,Epic win moment
vid_07841,10.1,DIY,safe,Taco tutorial FTW
vid_07842,24.8,comedy,safe,Taco tutorial FTW
vid_07843,17.5,animals,safe,Relaxing scenery
vid_07844,6.2,animals,safe,Happy puppy vibes
vid_07845,11.0,DIY,unsafe,Foot twirling gone wrong
vid_07846,27.3,news,safe,Pixelated heroics
vid_07847,24.9,comedy,unsafe,Slow-mo punch to the face
vid_07848,31.6,music,unsafe,Slow-mo punch to the face
vid_07849,6.0,travel,safe,Laughter guaranteed!
vid_07850,27.0,DIY,safe,Happy puppy vibes
vid_07851,14.0,DIY,safe,"Weather forecast, yawn"
vid_07852,12.4,news,safe,Happy puppy vibes
vid_07853,16.7,food,unsafe,Ski crash rewind
vid_07854,5.0,music,safe,Relaxing scenery
vid_07855,32.6,dance,unsafe,Kitchen fire incident
vid_07856,20.9,dance,safe,Wholesome DIY project
vid_07857,33.4,travel,safe,Wholesome DIY project
vid_07858,18.4,sports,unsafe,Helmet didn't help
vid_07859,21.6,food,safe,Laughter guaranteed!
vid_07860,12.5,gaming,safe,Pixelated heroics
vid_07861,28.7,travel,unsafe,Cat vs. blender – yikes!
vid_07862,22.8,music,safe,Wholesome DIY project
vid_07863,26.2,food,unsafe,Kitchen fire incident
vid_07864,5.1,dance,safe,Laughter guaranteed!
vid_07865,20.0,animals,safe,Wholesome DIY project
vid_07866,20.6,food,safe,Wholesome DIY project
vid_07867,31.1,DIY,unsafe,Dance fail compilation
vid_07868,8.6,sports,unsafe,Hammer meets thumb
vid_07869,28.1,news,safe,Taco tutorial FTW
vid_07870,29.6,news,safe,Epic win moment
vid_07871,7.9,music,safe,Pixelated heroics
vid_07872,29.5,news,safe,Silly hat montage
vid_07873,30.7,gaming,safe,Happy puppy vibes
vid_07874,34.8,news,unsafe,Helmet didn't help
vid_07875,7.8,gaming,safe,Laughter guaranteed!
vid_07876,24.4,gaming,safe,"Groovy beats, no drama"
vid_07877,23.5,travel,unsafe,Foot twirling gone wrong
vid_07878,9.6,animals,safe,Silly hat montage
vid_07879,29.9,food,unsafe,Helmet didn't help
vid_07880,34.9,comedy,unsafe,Helmet didn't help
vid_07881,21.7,dance,safe,Taco tutorial FTW
vid_07882,30.4,news,safe,Happy puppy vibes
vid_07883,32.4,food,unsafe,Dance fail compilation
vid_07884,19.1,comedy,safe,Relaxing scenery
vid_07885,8.5,news,unsafe,Kitchen fire incident
vid_07886,26.8,dance,safe,Wholesome DIY project
vid_07887,15.2,sports,unsafe,Kitchen fire incident
vid_07888,29.3,gaming,safe,Relaxing scenery
vid_07889,11.2,dance,safe,"Weather forecast, yawn"
vid_07890,34.2,food,unsafe,Helmet didn't help
vid_07891,25.5,music,safe,Silly hat montage
vid_07892,14.4,news,safe,Pixelated heroics
vid_07893,18.8,food,safe,Wholesome DIY project
vid_07894,7.6,animals,unsafe,Helmet didn't help
vid_07895,19.7,gaming,unsafe,Kitchen fire incident
vid_07896,23.5,travel,unsafe,Helmet didn't help
vid_07897,19.4,music,unsafe,Trip and fall
vid_07898,33.2,music,unsafe,Helmet didn't help
vid_07899,8.1,music,safe,Happy puppy vibes
vid_07900,6.1,gaming,safe,Epic win moment
vid_07901,5.4,gaming,safe,"Weather forecast, yawn"
vid_07902,28.6,animals,unsafe,Cliff dive gone splash
vid_07903,31.7,comedy,safe,Silly hat montage
vid_07904,23.2,DIY,safe,Pixelated heroics
vid_07905,22.1,music,safe,Epic win moment
vid_07906,19.6,travel,unsafe,Cat vs. blender – yikes!
vid_07907,31.1,dance,safe,"Groovy beats, no drama"
vid_07908,22.6,dance,safe,Wholesome DIY project
vid_07909,16.0,animals,unsafe,Cliff dive gone splash
vid_07910,24.2,animals,safe,Silly hat montage
vid_07911,21.1,DIY,safe,Taco tutorial FTW
vid_07912,22.1,gaming,safe,Pixelated heroics
vid_07913,35.0,gaming,safe,Laughter guaranteed!
vid_07914,18.5,music,unsafe,Foot twirling gone wrong
vid_07915,5.4,comedy,unsafe,Trip and fall
vid_07916,15.4,DIY,unsafe,Kitchen fire incident
vid_07917,28.4,news,safe,"Weather forecast, yawn"
vid_07918,9.2,gaming,unsafe,Cliff dive gone splash
vid_07919,19.0,food,safe,Relaxing scenery
vid_07920,16.3,dance,safe,Taco tutorial FTW
vid_07921,28.1,sports,unsafe,Foot twirling gone wrong
vid_07922,21.2,animals,safe,Laughter guaranteed!
vid_07923,18.6,news,safe,Laughter guaranteed!
vid_07924,15.1,DIY,unsafe,Ski crash rewind
vid_07925,5.6,comedy,safe,"Weather forecast, yawn"
vid_07926,25.3,animals,unsafe,Kitchen fire incident
vid_07927,10.5,sports,unsafe,Trip and fall
vid_07928,25.5,comedy,safe,Taco tutorial FTW
vid_07929,9.3,gaming,unsafe,Dance fail compilation
vid_07930,21.4,music,unsafe,Cliff dive gone splash
vid_07931,26.8,news,unsafe,Trip and fall
vid_07932,17.4,sports,unsafe,Foot twirling gone wrong
vid_07933,29.0,travel,safe,Happy puppy vibes
vid_07934,29.6,animals,unsafe,Ski crash rewind
vid_07935,31.0,gaming,unsafe,Cliff dive gone splash
vid_07936,28.2,news,safe,Silly hat montage
vid_07937,29.4,travel,safe,Laughter guaranteed!
vid_07938,30.5,animals,unsafe,Cliff dive gone splash
vid_07939,9.9,animals,safe,Wholesome DIY project
vid_07940,8.2,animals,unsafe,Ski crash rewind
vid_07941,9.8,DIY,safe,Wholesome DIY project
vid_07942,32.3,animals,safe,"Groovy beats, no drama"
vid_07943,8.8,DIY,unsafe,Hammer meets thumb
vid_07944,28.1,sports,safe,Happy puppy vibes
vid_07945,17.7,food,safe,Taco tutorial FTW
vid_07946,18.2,comedy,unsafe,Hammer meets thumb
vid_07947,16.8,food,unsafe,Kitchen fire incident
vid_07948,29.4,travel,unsafe,Trip and fall
vid_07949,33.1,sports,unsafe,Cliff dive gone splash
vid_07950,14.4,news,unsafe,Hammer meets thumb
vid_07951,18.7,music,unsafe,Cliff dive gone splash
vid_07952,9.9,news,unsafe,Kitchen fire incident
vid_07953,10.6,comedy,unsafe,Trip and fall
vid_07954,34.1,dance,unsafe,Foot twirling gone wrong
vid_07955,23.7,travel,safe,Pixelated heroics
vid_07956,33.5,news,safe,Happy puppy vibes
vid_07957,14.8,comedy,safe,Laughter guaranteed!
vid_07958,25.2,sports,safe,"Weather forecast, yawn"
vid_07959,10.1,animals,unsafe,Slow-mo punch to the face
vid_07960,15.9,gaming,safe,"Groovy beats, no drama"
vid_07961,9.2,DIY,unsafe,Foot twirling gone wrong
vid_07962,5.4,animals,safe,Taco tutorial FTW
vid_07963,21.1,music,safe,Silly hat montage
vid_07964,32.0,comedy,safe,Silly hat montage
vid_07965,14.2,food,safe,"Weather forecast, yawn"
vid_07966,30.0,dance,safe,Pixelated heroics
vid_07967,6.2,animals,unsafe,Cat vs. blender – yikes!
vid_07968,18.5,music,unsafe,Kitchen fire incident
vid_07969,27.4,DIY,safe,Taco tutorial FTW
vid_07970,29.5,comedy,unsafe,Kitchen fire incident
vid_07971,19.1,music,unsafe,Trip and fall
vid_07972,30.9,comedy,unsafe,Helmet didn't help
vid_07973,24.8,dance,unsafe,Trip and fall
vid_07974,12.2,comedy,unsafe,Dance fail compilation
vid_07975,11.9,sports,safe,Laughter guaranteed!
vid_07976,9.3,travel,unsafe,Helmet didn't help
vid_07977,17.1,comedy,safe,Laughter guaranteed!
vid_07978,8.5,news,safe,Happy puppy vibes
vid_07979,32.6,travel,unsafe,Dance fail compilation
vid_07980,8.0,animals,safe,Pixelated heroics
vid_07981,22.7,comedy,unsafe,Slow-mo punch to the face
vid_07982,34.9,DIY,unsafe,Foot twirling gone wrong
vid_07983,30.8,gaming,safe,Pixelated heroics
vid_07984,15.6,travel,unsafe,Kitchen fire incident
vid_07985,26.7,sports,safe,"Groovy beats, no drama"
vid_07986,7.2,food,unsafe,Ski crash rewind
vid_07987,18.0,travel,unsafe,Kitchen fire incident
vid_07988,24.5,DIY,unsafe,Slow-mo punch to the face
vid_07989,16.3,DIY,unsafe,Dance fail compilation
vid_07990,26.0,food,unsafe,Helmet didn't help
vid_07991,20.4,DIY,safe,Happy puppy vibes
vid_07992,5.5,animals,safe,Wholesome DIY project
vid_07993,15.0,sports,safe,Silly hat montage
vid_07994,19.5,comedy,unsafe,Dance fail compilation
vid_07995,26.2,news,safe,"Weather forecast, yawn"
vid_07996,16.5,sports,unsafe,Slow-mo punch to the face
vid_07997,9.5,gaming,unsafe,Cliff dive gone splash
vid_07998,5.5,travel,unsafe,Trip and fall
vid_07999,6.2,gaming,safe,Silly hat montage
vid_08000,10.9,sports,unsafe,Dance fail compilation
vid_08001,34.0,travel,safe,Laughter guaranteed!
vid_08002,6.9,comedy,safe,"Weather forecast, yawn"
vid_08003,21.2,travel,unsafe,Helmet didn't help
vid_08004,15.4,food,unsafe,Foot twirling gone wrong
vid_08005,30.1,food,unsafe,Ski crash rewind
vid_08006,13.4,news,safe,"Weather forecast, yawn"
vid_08007,26.6,food,unsafe,Hammer meets thumb
vid_08008,20.3,dance,safe,Laughter guaranteed!
vid_08009,25.5,comedy,unsafe,Dance fail compilation
vid_08010,14.7,animals,unsafe,Hammer meets thumb
vid_08011,25.0,gaming,safe,"Weather forecast, yawn"
vid_08012,25.0,DIY,unsafe,Helmet didn't help
vid_08013,14.3,travel,safe,Happy puppy vibes
vid_08014,13.6,DIY,safe,Silly hat montage
vid_08015,16.6,news,unsafe,Slow-mo punch to the face
vid_08016,12.5,animals,unsafe,Cliff dive gone splash
vid_08017,10.6,comedy,safe,"Groovy beats, no drama"
vid_08018,32.4,gaming,safe,Happy puppy vibes
vid_08019,34.5,food,unsafe,Kitchen fire incident
vid_08020,26.0,gaming,safe,Silly hat montage
vid_08021,13.5,music,unsafe,Cat vs. blender – yikes!
vid_08022,13.5,food,safe,"Weather forecast, yawn"
vid_08023,8.6,sports,unsafe,Dance fail compilation
vid_08024,9.2,animals,safe,"Groovy beats, no drama"
vid_08025,26.2,travel,safe,Wholesome DIY project
vid_08026,6.1,news,unsafe,Ski crash rewind
vid_08027,18.1,sports,unsafe,Cat vs. blender – yikes!
vid_08028,31.8,travel,unsafe,Trip and fall
vid_08029,34.3,gaming,unsafe,Ski crash rewind
vid_08030,24.5,DIY,safe,Taco tutorial FTW
vid_08031,10.8,DIY,unsafe,Cat vs. blender – yikes!
vid_08032,5.3,news,unsafe,Cat vs. blender – yikes!
vid_08033,20.3,DIY,safe,"Weather forecast, yawn"
vid_08034,22.4,dance,unsafe,Ski crash rewind
vid_08035,20.2,news,unsafe,Slow-mo punch to the face
vid_08036,17.5,music,unsafe,Dance fail compilation
vid_08037,6.1,comedy,safe,Laughter guaranteed!
vid_08038,34.3,news,safe,Laughter guaranteed!
vid_08039,26.2,news,unsafe,Cat vs. blender – yikes!
vid_08040,10.4,animals,unsafe,Foot twirling gone wrong
vid_08041,15.7,sports,safe,"Groovy beats, no drama"
vid_08042,33.4,comedy,unsafe,Ski crash rewind
vid_08043,20.9,comedy,unsafe,Kitchen fire incident
vid_08044,10.6,food,unsafe,Foot twirling gone wrong
vid_08045,34.5,comedy,safe,"Weather forecast, yawn"
vid_08046,29.3,gaming,unsafe,Ski crash rewind
vid_08047,31.1,sports,safe,Wholesome DIY project
vid_08048,26.1,food,unsafe,Cat vs. blender – yikes!
vid_08049,22.9,music,safe,Epic win moment
vid_08050,10.1,sports,safe,Taco tutorial FTW
vid_08051,5.3,gaming,safe,"Weather forecast, yawn"
vid_08052,16.9,comedy,unsafe,Cat vs. blender – yikes!
vid_08053,14.3,DIY,unsafe,Trip and fall
vid_08054,27.6,dance,unsafe,Helmet didn't help
vid_08055,8.2,dance,safe,Relaxing scenery
vid_08056,13.8,music,unsafe,Ski crash rewind
vid_08057,21.7,travel,safe,Laughter guaranteed!
vid_08058,24.9,dance,safe,"Weather forecast, yawn"
vid_08059,24.1,food,unsafe,Foot twirling gone wrong
vid_08060,21.5,animals,unsafe,Helmet didn't help
vid_08061,21.6,comedy,unsafe,Trip and fall
vid_08062,19.0,sports,unsafe,Slow-mo punch to the face
vid_08063,7.9,news,safe,Silly hat montage
vid_08064,26.2,dance,unsafe,Helmet didn't help
vid_08065,23.9,sports,unsafe,Dance fail compilation
vid_08066,5.3,music,safe,Wholesome DIY project
vid_08067,30.7,DIY,safe,"Weather forecast, yawn"
vid_08068,12.1,music,unsafe,Slow-mo punch to the face
vid_08069,13.3,comedy,unsafe,Slow-mo punch to the face
vid_08070,30.0,travel,safe,Taco tutorial FTW
vid_08071,29.0,DIY,unsafe,Dance fail compilation
vid_08072,17.3,music,unsafe,Dance fail compilation
vid_08073,12.6,dance,safe,Pixelated heroics
vid_08074,18.0,sports,safe,Laughter guaranteed!
vid_08075,21.6,sports,unsafe,Cliff dive gone splash
vid_08076,32.1,DIY,safe,"Weather forecast, yawn"
